text,label_name
"heavenly patron [SEP] Context: r reluctant to bring forth an allegation of misconduct. Our heavenly patron, St. Paul, reminds us that “where sin abounds, grace abound","Name_Calling,Labeling"
"an ""inclusive community"" that ""welcomes all"" and ""judges none [SEP] Context: l today are informed that the modern Catholic Church is now an ""inclusive community"" that ""welcomes all"" and ""judges none."" All very well and good, except for the fact that the Chur","Name_Calling,Labeling"
"gay lifestyle [SEP] Context: gainst the mortal sin of homosexual acts and the so-called ""gay lifestyle,"" which includes her long-held teaching that homosexual act","Name_Calling,Labeling"
"Pope John Paul ""The GREAT's [SEP] Context: parishes to decide if they are LGBTQ-friendly or not. Even Pope John Paul ""The GREAT's"" Vatican clarified the Church's teaching on October 31, 198","Name_Calling,Labeling"
"episcopal fans [SEP] Context: l home among your faithful,” as Father James Martin and his episcopal fans are at least implying on a regular basis in the media. Does","Name_Calling,Labeling"
a special interest group that obviously doesn't care about her or the moral code by which she governs [SEP] Context: urch to stop humiliating herself by stooping to accommodate a special interest group that obviously doesn't care about her or the moral code by which she governs? Does he believe that all Catholics must follow the rules o,"Name_Calling,Labeling"
the straight Catholics [SEP] Context: of the Church pertaining to the Sixth Commandment...or just the straight Catholics? Does His Excellency believe that if some homosexual Cathol,"Name_Calling,Labeling"
"a new ideology of evil [SEP] Context: and necessary to ask oneself if this is not perhaps part of a new ideology of evil, perhaps more insidious and hidden, which attempts to pit h","Name_Calling,Labeling"
"and his pals in the episcopacy [SEP] Context: n Paul THE GREAT an intolerant homophobe? Are Father Martin and his pals in the episcopacy really so enlightened over every pope, saint, and moral the","Name_Calling,Labeling"
"the ""gay lifestyle [SEP] Context: that priests and laity alike are changing their attitude on the ""gay lifestyle"" and violations of the Sixth Commandment when so many bisho","Name_Calling,Labeling"
"climate of tolerance [SEP] Context: s to heaven for vengeance? The Catholic Church's new-found ""climate of tolerance"" is exactly what McCarrick and company are counting on! It","Name_Calling,Labeling"
"an evil spirit that can be driven out only by prayer and fasting [SEP] Context: spirit of our “most enlightened” age---which is, of course, an evil spirit that can be driven out only by prayer and fasting. Until the Church and her bishops get back to reaffirming t","Name_Calling,Labeling"
the forces of darkness [SEP] Context: Church will remain in the toilet indefinitely... exactly as the forces of darkness intended all along.,"Name_Calling,Labeling"
"one of the most prominent Churchmen in the United States in the last quarter century [SEP] Context: sins, with reports that former cardinal Theodore McCarrick, one of the most prominent Churchmen in the United States in the last quarter century, has been accused of abusing two minors and sexually harass","Name_Calling,Labeling"
"Are Father Martin and his pals in the episcopacy really so enlightened over every pope, saint, and moral theologian in history [SEP] Context: man.” Was Pope John Paul THE GREAT an intolerant homophobe? Are Father Martin and his pals in the episcopacy really so enlightened over every pope, saint, and moral theologian in history? Or is it not so that it is both negligent and uncharitable",Doubt
"So why are our bishops playing dumb [SEP] Context: e accepts repentant practitioners of ANY sins of the flesh. So why are our bishops playing dumb? Quite obviously, it is because what they are actually clos",Doubt
"Who are these bishops that think they can play fast and loose not only with the moral theology of the Catholic Church, but also with the immortal souls of their flock [SEP] Context: sedly believe as Catholic priests. So what's going on here? Who are these bishops that think they can play fast and loose not only with the moral theology of the Catholic Church, but also with the immortal souls of their flock? Is it any wonder that priests and laity alike are changing",Doubt
"Under no circumstances…except for those dreamed up by a number of bishops in this country who apparently think that it should be left up to individual parishes to decide if they are LGBTQ-friendly or not [SEP] Context: they be approved. (Catechism of the Catholic Church, 2357) Under no circumstances…except for those dreamed up by a number of bishops in this country who apparently think that it should be left up to individual parishes to decide if they are LGBTQ-friendly or not. Even Pope John Paul ""The GREAT's"" Vatican clarified the Ch",Doubt
"Or is it not so that it is both negligent and uncharitable for some bishops to refuse to inform their faithful that according to the Church's own infallible teaching, everlasting damnation is the price to be paid for this kind of inclusivity and toleration [SEP] Context: ed over every pope, saint, and moral theologian in history? Or is it not so that it is both negligent and uncharitable for some bishops to refuse to inform their faithful that according to the Church's own infallible teaching, everlasting damnation is the price to be paid for this kind of inclusivity and toleration? And if the episcopal retort is going to be that this accep",Doubt
